, PRODUCT A ,exp,err, PRODUCT B ,exp,err, PRODUCT C ,exp,err, PRODUCT D ,exp,err
27-Jun-12,"5,668",5750.657234,3299.586597,388,392.773111,224.0318423,42,39.90001247,24.24856733,"9,720",9269.048313,5216.2572
28-Jun-12,"1,219",1445.582862,3179.571152,31,49.08865555,237.45196,,1.995000623,24.24856733,678,1107.552416,7191.418689
29-Jun-12,52,121.6791431,2898.900817,,2.454432777,216.0191497,,0.099750031,24.24856733,54,106.6776208,7217.087444
02-Jul-12,"6,959",6617.133957,4803.712002,391,371.5727216,306.5112514,8,7.604987502,4.561211446,426,410.033881,5000.60165
03-Jul-12,"4,963",5045.706698,4140.337701,480,474.5786361,232.8977834,33,31.73024938,15.35491897,"4,560",4352.501694,2478.854457
05-Jul-12,"2,176",2319.485335,4386.355062,480,479.7289318,232.9188154,,1.586512469,15.35491897,"6,894",6766.925085,2815.634873
06-Jul-12,50,163.4742667,2318.184589,,23.98644659,62.67872015,,0.079325623,14.6618173,282,606.2462542,4681.014341
09-Jul-12,"1,432",1368.573713,2235.690628,111,106.6493223,50.33471189,,0.003966281,#DIV/0!,618,617.4123127,4021.343272
10-Jul-12,"3,352",3252.828686,1888.006096,546,524.0324661,258.5861407,,0.000198314,#DIV/0!,330,344.3706156,3747.754765
11-Jul-12,"4,383",4326.491434,1507.804648,578,575.3016233,260.4565678,40,38.00000992,23.09389627,"6,384",6082.018531,3490.934311
12-Jul-12,982,1149.224572,2337.868687,,28.76508117,255.5657206,,1.900000496,23.09389627,996,1250.300927,4561.699736
13-Jul-12,256,300.6612286,2102.439875,,1.438254058,31.15817022,,0.095000025,23.09389627,162,216.4150463,4601.778877
16-Jul-12,"1,683",1613.883061,2152.079116,368,349.6719127,211.6345227,,0.004750001,#DIV/0!,570,552.3207523,3009.817587
17-Jul-12,50,128.1941531,1310.781045,"1,213",1169.833596,541.5111264,,0.0002375,#DIV/0!,48,73.21603762,721.9789118
18-Jul-12,"4,453",4236.759708,2772.516085,12,69.89167978,860.2870713,42,39.90001188,24.24857419,"4,872",4632.060802,2793.306837
19-Jul-12,"1,163",1316.687985,3193.62253,24,26.29458399,834.2701536,,1.995000594,24.24857419,"3,942",3976.50304,2814.1814
20-Jul-12,"1,300",1300.834399,3063.343644,,1.314729199,669.0004189,,0.09975003,24.24857419,"2,220",2307.825152,2977.124696
23-Jul-12,"1,937",1905.19172,1812.271494,258,245.1657365,150.5471958,,0.004987501,#DIV/0!,588,673.9912576,1474.142168
24-Jul-12,"4,333",4211.609586,1449.050057,482,470.1582868,201.6414281,,0.000249375,#DIV/0!,"3,654",3504.999563,2230.36272
25-Jul-12,"2,844",2912.380479,1650.183393,396,399.7079143,206.1368867,55,52.25001247,31.75412083,"6,432",6285.649978,2608.037718
26-Jul-12,"2,085",2126.369024,1678.210106,28,46.58539572,258.0417883,,2.612500623,31.75412083,"3,018",3181.382499,3061.879599
27-Jul-12,50,153.8184512,1512.858526,,2.329269786,218.8349645,,0.130625031,31.75412083,42,198.9691249,3114.513895
30-Jul-12,"2,206",2103.390923,1751.886211,463,439.9664635,341.752491,,0.006531252,#DIV/0!,960,921.9484562,2652.824083
31-Jul-12,"3,282",3223.069546,1817.679545,,21.99832317,265.9683701,,0.000326563,#DIV/0!,564,581.8974228,1876.434346
01-Aug-12,"3,892",3858.553477,1419.863423,915,870.3499162,580.1349028,54,51.30001633,31.176726,"2,532",2434.494871,1226.131471
02-Aug-12,"1,030",1171.427674,1810.828731,,43.51749581,515.5747585,,2.565000816,31.176726,"6,276",6083.924744,2495.875853
03-Aug-12,102,155.4713837,1788.095661,,2.17587479,515.5747585,,0.128250041,31.176726,144,440.9962372,4236.459515
06-Aug-12,"1,651",1576.223569,1947.733398,228,216.7087937,130.3796195,,0.006412502,#DIV/0!,222,232.9498119,4086.066852
07-Aug-12,"2,610",2558.311178,1217.781467,270,267.3354397,133.9608005,,0.000320625,#DIV/0!,426,416.3474906,3433.556644
08-Aug-12,"2,641",2636.865559,1050.735773,666,646.066772,266.3143004,70,66.50001603,40.41433373,"5,478",5224.917375,2927.203094
09-Aug-12,"1,002",1083.743278,1117.783006,24,55.1033386,427.6838603,,3.325000802,40.41433373,798,1019.345869,3883.949534
10-Aug-12,113,161.5371639,1098.781954,,2.75516693,426.5757066,,0.16625004,40.41433373,138,182.0672934,3915.554201
13-Aug-12,"2,038",1944.176858,1542.318675,294,279.4377583,396.5646738,,0.008312502,#DIV/0!,342,334.0033647,2607.67754
14-Aug-12,"4,156",4045.408843,1765.938551,440,431.9718879,192.0102308,,0.000415625,#DIV/0!,648,632.3001682,548.0093971
15-Aug-12,"3,483",3511.120442,1705.830989,528,523.1985944,199.8542674,52,49.40002078,30.02197404,"3,666",3514.315008,1763.283587
16-Aug-12,"1,317",1426.706022,1827.806503,12,37.55992972,314.2852392,,2.470001039,30.02197404,"1,206",1321.41575,2208.336232
17-Aug-12,200,261.3353011,1487.198248,,1.877996486,300.3028478,,0.123500052,30.02197404,192,248.4707875,2295.447145
20-Aug-12,"2,657",2537.216765,2004.842598,360,342.0938998,360.3587899,,0.006175003,#DIV/0!,750,724.9235394,1511.669019
21-Aug-12,"3,510",3461.360838,1652.30387,164,172.904695,230.9175946,,0.00030875,#DIV/0!,"2,556",2464.446177,1275.402223
22-Aug-12,"3,524",3520.868042,1493.255977,493,476.9952347,295.7644394,52,49.40001544,30.02203574,"6,978",6752.322309,2827.044432
23-Aug-12,992,1118.443402,1564.758177,12,35.24976174,341.7596669,,2.470000772,30.02203574,"1,542",1802.516115,4117.94721
24-Aug-12,464,496.7221701,1508.574758,,1.762488087,325.9251308,,0.123500039,30.02203574,"1,722",1726.025806,3980.205586
27-Aug-12,"2,898",2777.936109,2048.544602,435,413.3381244,366.9311062,,0.006175002,#DIV/0!,"1,338",1357.40129,3016.869538
28-Aug-12,"4,814",4712.196805,1856.518925,138,151.7669062,296.3701652,,0.00030875,#DIV/0!,516,558.0700645,536.9677216
29-Aug-12,"2,961",3048.55984,2079.934425,492,474.9883453,355.5579571,52,49.40001544,30.02203574,"3,720",3561.903503,1902.307465
30-Aug-12,"2,180",2223.427992,1629.585082,42,63.64941727,355.4567709,,2.470000772,30.02203574,"1,470",1574.595175,2242.157987
31-Aug-12,137,241.3213996,1650.683516,,3.182470863,317.9294813,,0.123500039,30.02203574,78,152.8297588,2353.271361
04-Sep-12,"5,148",4902.66607,3118.924646,702,667.0591235,474.631382,,0.006175002,#DIV/0!,"2,856",2720.841488,2154.297004
05-Sep-12,"3,374",3450.433303,3202.368738,800,793.3529562,410.6982735,53,50.35030875,30.59599913,"3,708",3658.642074,1872.734934
06-Sep-12,889,1017.071665,3315.280552,4,43.46764781,613.4865674,,2.517515438,30.59599913,378,542.0321037,2519.538562
07-Sep-12,60,107.8535833,1808.65942,,2.17338239,462.1512617,,0.125875772,30.59599913,162,181.0016052,1990.10207
10-Sep-12,"2,266",2158.092679,2011.178982,144,136.9086691,463.0309129,,0.006293789,#DIV/0!,810,778.5500803,1941.01999
11-Sep-12,"3,073",3027.254634,1461.80682,492,474.2454335,220.759781,,0.000314689,#DIV/0!,"3,600",3458.927504,1683.314491
12-Sep-12,"4,458",4386.462732,1585.526586,464,464.5122717,220.839015,53,50.35001573,30.59938258,"6,528",6374.546375,2434.161362
13-Sep-12,"1,220",1378.323137,2074.493829,12,34.62561358,332.1456398,,2.517500787,30.59938258,732,1014.127319,4050.436817
14-Sep-12,250,306.4161568,2109.236168,,1.731280679,261.325037,,0.125875039,30.59938258,126,170.4063659,3743.719439
17-Sep-12,"1,640",1573.320808,2087.905266,516,490.286564,395.4911173,,0.006293752,#DIV/0!,648,624.1203183,3309.340086
18-Sep-12,"5,618",5415.76604,2543.684253,456,457.7143282,297.5723353,8,7.600314688,4.615168454,246,264.9060159,621.7825956
19-Sep-12,"3,942",4015.688302,2601.913525,516,513.0857164,299.4690322,51,48.83001573,25.47830466,"3,888",3706.845301,2121.153827
20-Sep-12,"1,311",1446.234415,2935.231673,6,31.35428582,295.3578123,,2.441500787,25.47830466,660,812.342265,2741.839485
21-Sep-12,150,214.8117208,1929.382355,,1.567714291,294.6937073,,0.122075039,25.05682,126,160.3171133,2761.710944
24-Sep-12,"5,476",5212.940586,3496.458426,360,342.0783857,358.5199331,,0.006103752,#DIV/0!,354,344.3158557,1806.640072
25-Sep-12,"5,724",5698.447029,3142.266034,456,450.3039193,217.141918,8,7.600305188,4.615278151,552,541.6157928,428.8400903
26-Sep-12,"3,058",3190.022351,3411.414386,504,501.315196,219.3437992,56,53.58001526,28.32215173,"2,724",2614.88079,1270.62276
27-Sep-12,"2,304",2348.301118,1634.847378,24,47.8657598,285.0094733,,2.679000763,28.32215173,576,677.9440395,1728.483768
28-Sep-12,210,316.9150559,2027.25823,,2.39328799,277.3163449,,0.133950038,27.94357683,102,130.797202,1756.089143
01-Oct-12,"3,194",3050.145753,2131.899392,541,514.0696644,415.5025016,,0.006697502,#DIV/0!,474,456.8398601,1239.157586
02-Oct-12,"7,383",7166.357288,3246.720159,462,464.6034832,312.4144897,,0.000334875,#DIV/0!,234,245.141993,407.9041147
03-Oct-12,"2,484",2718.117864,4040.450201,374,378.5301742,316.7635455,62,58.90001674,35.79552335,"2,856",2725.4571,1525.781253
04-Oct-12,"1,162",1239.805893,3791.200272,48,64.52650871,200.1419806,,2.945000837,35.79552335,828,922.872855,1867.849082
05-Oct-12,326,371.6902947,2897.183333,,3.226325435,197.8713279,,0.147250042,35.79552335,84,125.9436427,1925.325137
08-Oct-12,"1,290",1244.084515,1169.021918,337,320.3113163,271.2041432,,0.007362502,#DIV/0!,264,257.0971821,1200.43196
09-Oct-12,"3,434",3324.504226,1469.020508,553,541.3655658,234.9105428,,0.000368125,#DIV/0!,"2,316",2213.054859,1286.05962
10-Oct-12,"3,329",3328.775211,1371.014559,358,367.1682783,257.6637473,62,58.90001841,35.79550415,"2,790",2761.152743,1237.06724
11-Oct-12,"1,000",1116.438761,1845.620404,37,53.50841391,256.1106833,,2.94500092,35.79550415,708,810.6576371,1711.469417
12-Oct-12,251,294.271938,1434.36379,,2.675420696,218.0474128,,0.147250046,35.79550415,252,279.9328819,1272.844614
15-Oct-12,"1,809",1733.263597,1679.938425,979,930.183771,595.0408323,,0.007362502,#DIV/0!,474,464.2966441,1233.585099
16-Oct-12,"2,265",2238.41318,1052.952825,469,492.0591886,623.4046719,10,9.500368125,5.769251949,426,427.9148322,342.1632334
17-Oct-12,"4,410",4301.420659,1559.159391,36,58.80295943,676.7299162,52,49.87501841,25.20629229,"4,848",4626.995742,2554.491572
18-Oct-12,884,1054.871033,2357.774154,6,8.640147971,375.707602,,2.49375092,25.20629229,558,761.4497871,3468.685912
19-Oct-12,200,242.7435516,2389.236821,,0.432007399,265.0648575,,0.124687546,24.5371739,600,608.0724894,3469.867686
22-Oct-12,"1,848",1767.737178,2235.055309,458,435.1216004,265.9302041,,0.006234377,#DIV/0!,"1,542",1495.303624,2412.12306
23-Oct-12,"5,001",4839.336859,2141.778173,534,529.05608,270.274802,,0.000311719,#DIV/0!,"2,526",2474.465181,808.4185482
24-Oct-12,"2,819",2920.016843,2388.346553,476,478.652804,272.0051185,62,58.90001559,35.79553672,"1,152",1218.123259,1108.071864
25-Oct-12,"1,720",1780.000842,2307.653204,6,29.6326402,280.4713644,,2.945000779,35.79553672,858,876.006163,990.1073908
26-Oct-12,50,136.5000421,1684.706143,,1.48163201,274.6000854,,0.147250039,35.79553672,78,117.9003081,915.6813043
31-Oct-12,"8,541",8120.775002,5002.284907,"1,418",1347.174082,862.1533042,,0.007362502,#DIV/0!,"8,556",8134.095015,4897.89169
01-Nov-12,"1,368",1705.63875,6304.191534,18,84.45870408,1121.491273,72,68.40036813,41.56496864,612,988.1047508,6542.68685
02-Nov-12,100,180.2819375,6293.215012,,4.222935204,1121.491273,,3.420018406,41.56496864,138,180.5052375,6544.873768
05-Nov-12,"1,644",1570.814097,4095.547037,301,286.1611468,786.2951874,,0.17100092,41.56496864,408,396.6252619,4372.502921
06-Nov-12,"4,118",3990.640705,1932.934073,438,430.4080573,192.4678878,,0.008550046,#DIV/0!,"3,084",2949.631263,1632.627222
07-Nov-12,"2,826",2884.232035,1824.55607,30,50.02040287,300.8090623,63,59.8504275,36.36813059,"4,494",4416.781563,1794.325467
08-Nov-12,"1,100",1189.211602,1917.292184,432,412.9010201,331.3055299,,2.992521375,36.36813059,594,785.1390782,2841.403213
09-Nov-12,207,256.1105801,1354.573925,,20.64505101,319.4970136,,0.149626069,36.36813059,84,119.0569539,2414.56205
12-Nov-12,"2,567",2451.455529,1778.42941,660,628.0322526,429.9934741,,0.007481303,#DIV/0!,234,228.2528477,2244.880605
13-Nov-12,"5,634",5474.872776,2340.479926,504,510.2016126,376.0136303,,0.000374065,#DIV/0!,"3,234",3083.712642,1783.192255
14-Nov-12,"2,823",2955.593639,2738.687547,510,510.0100806,376.0136483,65,61.7500187,37.52755153,"2,946",2952.885632,1738.456463
15-Nov-12,905,1007.529682,2668.704605,51,73.95050403,274.514295,,3.087500935,37.52755153,720,831.6442816,2163.273674
16-Nov-12,211,250.8264841,1989.289909,,3.697525202,265.0096192,,0.154375047,37.52755153,114,149.8822141,1356.436057
19-Nov-12,"5,032",4792.941324,3038.585965,458,435.2848763,372.8632425,,0.007718752,#DIV/0!,768,737.0941107,1400.340573
20-Nov-12,"8,079",7914.697066,3380.939778,"1,110",1076.264244,469.620853,65,61.75038594,37.52331107,"8,664",8267.654706,4609.154655
21-Nov-12,154,542.0348533,5594.229788,,53.81321219,469.620853,,3.087519297,37.52331107,156,561.5827353,6557.866742
26-Nov-12,"2,216",2132.301743,4960.805038,260,249.6906606,407.330124,,0.154375965,37.52331107,90,113.5791368,6553.807273
27-Nov-12,"2,736",2705.815087,4596.920341,468,457.084533,173.3704695,,0.007718798,#DIV/0!,324,313.4789568,4692.746505
28-Nov-12,"3,783",3729.140754,1200.963257,306,313.5542267,194.0777295,66,62.70038594,38.10066132,"2,322",2221.573948,1197.333704
29-Nov-12,784,931.2570377,1843.785326,6,21.37771133,234.5741575,,3.135019297,38.10066132,564,646.8786974,1508.419163
30-Nov-12,254,287.8628519,1852.28314,,1.068885567,197.8350647,,0.156750965,38.10066132,162,186.2439349,1529.358855
03-Dec-12,"2,817",2690.543143,2275.160498,312,296.4534443,252.4993467,,0.007837548,#DIV/0!,222,220.2121967,997.3192802
04-Dec-12,"4,230",4153.027157,1753.581024,492,482.2226722,212.0665095,,0.000391877,#DIV/0!,"2,550",2433.51061,1374.081154
05-Dec-12,"2,944",3004.451358,1846.456859,301,310.0611336,236.472881,5,4.750019594,2.886525095,"2,946",2920.37553,1377.417279
06-Dec-12,"1,288",1373.822568,1503.094513,,15.50305668,153.926511,,0.23750098,2.886525095,654,767.3187765,1899.738107
07-Dec-12,250,306.1911284,1374.88534,,0.775152834,104.6289586,70,66.51187505,40.38069816,132,163.7659388,1390.771173
10-Dec-12,"3,844",3667.109556,2361.163134,699,664.0887576,403.1203035,,3.325593752,40.27739759,414,401.4882969,1366.590048
11-Dec-12,"4,707",4655.005478,2225.641549,576,580.4044379,406.3157912,,0.166279688,40.27739759,"2,616",2505.274415,1337.947323
12-Dec-12,"5,890",5828.250274,2245.193029,528,530.6202219,407.440708,101,95.95831398,58.21637557,"3,924",3853.063721,1525.282646
13-Dec-12,"1,010",1250.912514,2933.832494,6,32.23101109,308.6163916,,4.797915699,58.21637557,294,471.953186,2554.980687
14-Dec-12,210,262.0456257,2933.953308,,1.611550555,304.3970008,,0.239895785,58.21637557,42,63.4976593,2225.951227
17-Dec-12,"4,022",3834.002281,3579.398993,427,405.7305775,389.9494455,,0.011994789,#DIV/0!,468,447.774883,2082.899938
18-Dec-12,"7,156",6989.900114,2958.401855,530,523.7865289,255.8633895,,0.000599739,#DIV/0!,"2,850",2729.888744,1428.188526
19-Dec-12,"3,569",3740.045006,3505.970305,924,903.9893264,344.7554905,121,114.95003,69.85903631,"6,870",6662.994437,2773.375132
20-Dec-12,"3,182",3209.90225,2771.861027,,45.19946632,241.9460765,,5.747501499,69.85903631,552,857.5497219,4481.646265
21-Dec-12,"2,202",2252.395113,2084.053643,,2.259973316,231.0633553,,0.287375075,69.85903631,726,732.5774861,4262.3186
24-Dec-12,1,113.5697556,1460.143957,,0.112998666,#DIV/0!,,0.014368754,#DIV/0!,12,48.0288743,3553.439191
26-Dec-12,"1,506",1436.378488,1635.390767,24,22.80564993,13.79116665,,0.000718438,#DIV/0!,"2,304",2191.201444,1369.421163
27-Dec-12,"2,272",2230.218924,1602.696192,12,12.5402825,15.13661018,,3.59219E-05,#DIV/0!,510,594.0600722,1676.81006
28-Dec-12,14,124.8109462,1586.269378,,0.627014125,15.13661018,,1.79609E-06,#DIV/0!,84,109.5030036,1650.858897
31-Dec-12,"2,500",2381.240547,1936.613253,,0.031350706,6.238644898,,8.98047E-08,#DIV/0!,12,16.87515018,1015.891465
02-Jan-13,"10,320",9923.062027,4952.341231,"2,058",1955.101568,1188.168754,15,14.25,8.660253986,"4,320",4104.843758,2502.435586
03-Jan-13,629,1093.703101,7188.996538,60,154.7550784,1615.203281,52,50.1125,23.45252294,318,507.3421879,3309.913189
04-Jan-13,204,248.4851551,7075.663979,,7.737753919,1615.203281,,2.505625,23.45252294,96,116.5671094,3317.944721
07-Jan-13,740,715.4242578,5397.923904,539,512.4368877,1136.317081,,0.12528125,21.79497266,180,176.8283555,2199.500835
08-Jan-13,"3,202",3077.671213,1550.937069,624,618.4218444,313.4144764,,0.006264063,#DIV/0!,"2,076",1981.041418,1122.508955
09-Jan-13,"2,818",2830.983561,1471.06253,246,264.6210922,380.0806635,67,63.6503132,38.67885148,"2,754",2715.352071,1184.390369
10-Jan-13,"1,068",1156.149178,1766.219984,30,41.73105461,262.1649704,,3.18251566,38.67885148,702,802.6676035,1659.106634
11-Jan-13,252,297.2074589,1153.693476,,2.086552731,254.1292893,,0.159125783,38.67885148,72,108.5333802,1314.651624
14-Jan-13,"1,025",988.6103729,1218.643885,450,427.6043276,291.9323627,,0.007956289,#DIV/0!,312,301.826669,1242.156777
15-Jan-13,"2,201",2140.380519,969.0298115,37,56.53021638,343.1220371,,0.000397814,#DIV/0!,"2,130",2038.591333,1142.729414
16-Jan-13,"2,041",2045.969026,818.4226859,396,379.0265108,395.1531058,67,63.65001989,38.68223836,"3,720",3635.929567,1438.836509
17-Jan-13,"1,097",1144.448451,890.750116,6,24.65132554,368.3115767,,3.182500995,38.68223836,588,740.3964783,2270.038728
18-Jan-13,150,199.7224226,795.6855371,,1.232566277,291.1978204,,0.15912505,38.68223836,168,196.6198239,2036.716923
21-Jan-13,669,645.5361211,838.5883732,468,444.6616283,344.973726,,0.007956252,#DIV/0!,120,123.8309912,1791.031637
22-Jan-13,"4,914",4700.576806,2544.859725,404,406.0330814,270.5089063,,0.000397813,#DIV/0!,"2,076",1978.39155,1175.368334
23-Jan-13,"1,606",1760.72884,3055.945622,576,567.5016541,287.7579762,66,62.70001989,38.10488809,"1,902",1905.819577,1128.815028
24-Jan-13,840,886.036442,3089.980102,42,68.2750827,319.736407,,3.135000995,38.10488809,324,403.0909789,1451.315803
25-Jan-13,100,139.3018221,1918.506406,,3.413754135,318.8734032,,0.15675005,38.10488809,60,77.15454894,935.5391074
28-Jan-13,981,938.9150911,851.2834836,566,537.8706877,444.4679488,,0.007837502,#DIV/0!,378,362.9577274,950.503828
29-Jan-13,"2,153",2092.295755,966.1454819,756,745.0935344,348.3693829,5,4.750391875,2.882226362,"1,836",1762.347886,890.3319497
30-Jan-13,"1,470",1501.114788,925.5106689,204,231.0546767,467.9265946,75,71.48751959,40.66091132,"1,848",1843.717394,869.424677
31-Jan-13,759,796.1057394,896.6583389,,11.55273384,336.8296354,,3.57437598,40.66091132,54,143.4858697,1339.188582
01-Feb-13,156,188.005287,670.2541115,,0.577636692,312.4004977,,0.178718799,40.55863016,732,702.5742935,1088.848554
04-Feb-13,647,624.0502643,624.805533,516,490.2288818,297.5792402,,0.00893594,#DIV/0!,264,285.9287147,1116.808644
05-Feb-13,"1,130",1104.702513,540.4925652,72,92.91144409,383.2212634,5,4.750446797,2.881592179,66,76.99643573,442.3667151
06-Feb-13,"1,530",1508.735126,464.592737,,4.645572205,383.2212634,62,59.13752234,33.17841699,"1,878",1787.949822,1077.702787
07-Feb-13,"1,299",1309.486756,400.3548052,283,269.0822786,290.0555034,,2.956876117,33.17841699,342,414.2974911,1339.496593
08-Feb-13,180,236.4743378,707.2498634,,13.45411393,160.7080038,,0.147843806,33.05304495,120,134.7148746,1344.246473
11-Feb-13,615,596.0737169,698.3339298,352,335.0727057,253.0444654,,0.00739219,#DIV/0!,354,343.0357437,861.2912528
12-Feb-13,"4,112",3936.203686,2143.265393,360,358.7536353,195.9886791,8,7.60036961,4.61453427,"2,100",2012.151787,1036.278659
13-Feb-13,"2,409",2485.360184,2223.913248,324,325.7376818,197.0131147,59,56.43001848,30.03222594,"2,790",2751.107589,1116.550821
14-Feb-13,"1,013",1086.618009,2370.789829,75,87.53688409,146.8543158,,2.821500924,30.03222594,474,587.8553795,1720.192839
15-Feb-13,200,244.3309005,1327.439528,,4.376844204,146.1474144,,0.141075046,29.67559044,114,137.692769,1415.95736
18-Feb-13,871,839.666545,1056.196031,414,393.5188422,277.2847603,,0.007053752,#DIV/0!,114,115.1846384,1342.922093
19-Feb-13,"2,648",2557.583327,1217.76784,342,344.5759421,238.3591973,,0.000352688,#DIV/0!,78,79.85923192,274.7623005
20-Feb-13,"5,978",5806.979166,2262.891532,12,28.62879711,306.0784639,67,63.65001763,38.68226441,"1,878",1788.092962,1038.469108
21-Feb-13,"1,079",1315.398958,3527.185237,16,16.63143986,194.4397378,,3.182500882,38.68226441,414,482.7046481,1306.754808
22-Feb-13,157,214.9199479,3434.866584,,0.831571993,192.1511938,,0.159125044,38.68226441,108,126.7352324,1324.367177
25-Feb-13,"1,321",1265.695997,2882.076117,450,427.5415786,259.4299926,,0.007956252,#DIV/0!,366,354.0367616,833.8230567
26-Feb-13,"2,500",2438.2848,1167.448443,42,61.27707893,341.7575093,,0.000397813,#DIV/0!,"1,434",1380.001838,674.2827791
27-Feb-13,"2,640",2629.91424,963.9516714,150,145.5638539,345.5750484,81,76.95001989,46.76514213,"2,802",2730.900092,1040.135728
28-Feb-13,"1,632",1681.895712,923.7655228,9,15.8281927,241.6359188,,3.847500995,46.76514213,654,757.8450046,1581.340503
01-Mar-13,100,179.0947856,1086.111703,,0.791409635,94.02383196,,0.19237505,46.76514213,48,83.49225023,1509.908683
04-Mar-13,"1,492",1426.354739,1319.336573,582,552.9395705,344.69944,,0.009618752,#DIV/0!,264,254.9746125,1271.479056
05-Mar-13,191,252.767737,1384.703997,289,302.1969785,368.5410526,,0.000480938,#DIV/0!,"2,100",2007.748731,1146.092151
06-Mar-13,"2,874",2742.938387,1836.725348,73,84.45984893,391.5774838,68,64.60002405,39.25954064,"2,004",2004.187437,1070.313939
07-Mar-13,938,1028.246919,1971.020251,10,13.72299245,206.3489124,,3.230001202,39.25954064,186,276.9093718,1495.542074
08-Mar-13,244,283.212346,1892.41507,,0.686149622,139.1348555,,0.16150006,39.25954064,48,59.44546859,1058.020023
11-Mar-13,263,264.0106173,1136.259118,308,292.6343075,182.5614707,,0.008075003,#DIV/0!,336,322.1722734,1069.998047
12-Mar-13,"1,720",1647.200531,954.8746605,432,425.0317154,194.820087,,0.00040375,#DIV/0!,"2,004",1919.908614,992.8790479
13-Mar-13,"1,405",1417.110027,852.2469749,117,132.4015858,263.7853525,70,66.50002019,40.41428574,"3,018",2963.095431,1170.5884
14-Mar-13,933,957.2055013,896.8330758,6,12.32007929,208.3936138,,3.325001009,40.41428574,378,507.2547715,1890.067687
15-Mar-13,256,291.0602751,511.4400486,,0.616003964,192.2332772,,0.16625005,40.41428574,72,93.76273858,1640.931625
18-Mar-13,,14.55301375,491.9524614,4,3.830800198,73.00413759,,0.008312503,#DIV/0!,12,16.08813693,1514.249016
19-Mar-13,"1,021",970.6776507,708.1959925,"1,158",1100.29154,666.3627624,,0.000415625,#DIV/0!,"2,184",2075.604407,1277.494124
20-Mar-13,"1,424",1401.333883,637.2955067,168,214.614577,856.5989938,68,64.60002078,39.25957834,"2,148",2144.38022,1253.231571
21-Mar-13,416,465.2666941,854.2676295,1,11.68072885,865.4296129,,3.230001039,39.25957834,336,426.419011,1630.472528
22-Mar-13,160,175.2633347,650.5310054,,0.584036443,552.207299,,0.161500052,39.25957834,48,66.92095055,1067.501927
25-Mar-13,648,624.3631667,655.1209988,354,336.3292018,238.4212175,,0.008075003,#DIV/0!,168,162.9460475,1068.278513
26-Mar-13,500,506.2181583,332.7330795,265,268.5664601,208.1591525,,0.00040375,#DIV/0!,"1,848",1763.747302,998.8034082
27-Mar-13,136,154.5109079,354.0280764,162,167.328323,217.0615187,89,84.55002019,51.38394085,"1,914",1906.487365,978.4681344
28-Mar-13,647,622.3755454,362.8926323,1,9.31641615,121.2564452,,4.227501009,51.38394085,672,733.7243683,1209.123891
29-Mar-13,1,624,388129,,,,,,,96,,
,,,,,,,,,,,,
,,,3416.89322,,,,,,,,,
